epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
564,451.496,0.69545,0.50601,1.32164,0.96344,0.97983,0.98449,0.77438,0.87562,0.40252,1.69275,0.0044263,0.0044263,0.0044263
565,452.159,0.66855,0.47259,1.29276,0.92167,0.99615,0.97808,0.76903,0.88649,0.42011,1.71215,0.0044164,0.0044164,0.0044164
566,452.854,0.7087,0.50363,1.27924,0.92264,0.99608,0.98013,0.75655,0.891,0.42092,1.74473,0.0044065,0.0044065,0.0044065
567,453.643,0.66678,0.47422,1.272,0.95681,0.99688,0.98859,0.75729,0.91999,0.39348,1.7799,0.0043966,0.0043966,0.0043966
568,454.313,0.65542,0.46935,1.2656,0.99169,1,0.995,0.7829,0.86588,0.36617,1.6656,0.0043867,0.0043867,0.0043867
569,454.973,0.65639,0.47837,1.24222,0.98077,0.97917,0.99382,0.79899,0.82828,0.36243,1.60045,0.0043768,0.0043768,0.0043768
570,455.657,0.64905,0.45934,1.24835,0.96832,0.96014,0.995,0.79301,0.83723,0.4085,1.60848,0.0043669,0.0043669,0.0043669
571,456.295,0.63717,0.45947,1.24916,0.97061,0.98051,0.995,0.80088,0.8268,0.37895,1.60376,0.004357,0.004357,0.004357
572,456.949,0.65402,0.4745,1.25591,0.99041,0.99859,0.995,0.79539,0.84878,0.35758,1.64542,0.0043471,0.0043471,0.0043471
573,457.595,0.70036,0.48305,1.29765,0.98845,0.99846,0.995,0.79395,0.85997,0.36766,1.65529,0.0043372,0.0043372,0.0043372
574,458.246,0.64331,0.47774,1.23782,0.97826,1,0.995,0.80084,0.85942,0.36892,1.67412,0.0043273,0.0043273,0.0043273
575,458.889,0.65254,0.44766,1.25601,0.97762,0.99642,0.995,0.79893,0.84405,0.37224,1.65147,0.0043174,0.0043174,0.0043174
576,459.562,0.65806,0.44323,1.248,0.98673,0.98159,0.995,0.79679,0.82716,0.36303,1.63481,0.0043075,0.0043075,0.0043075
577,460.202,0.66103,0.49843,1.24441,0.98876,0.97757,0.99278,0.80884,0.82814,0.37998,1.61391,0.0042976,0.0042976,0.0042976
578,460.89,0.70105,0.46493,1.29231,0.90564,0.97917,0.97904,0.78856,0.81429,0.41487,1.59586,0.0042877,0.0042877,0.0042877
579,461.706,0.65144,0.44045,1.27187,0.89533,0.96492,0.97091,0.77757,0.81024,0.47256,1.59718,0.0042778,0.0042778,0.0042778
580,462.431,0.66601,0.47975,1.2453,0.84543,0.94871,0.9675,0.77408,0.83356,0.55486,1.63433,0.0042679,0.0042679,0.0042679
581,463.112,0.65361,0.46122,1.27027,0.89186,0.9075,0.96873,0.78197,0.84159,0.56864,1.64316,0.004258,0.004258,0.004258
582,463.854,0.66536,0.46603,1.25534,0.97139,0.98243,0.99222,0.80458,0.84312,0.43318,1.65792,0.0042481,0.0042481,0.0042481
583,464.57,0.68681,0.47489,1.26321,0.99483,0.98843,0.995,0.80265,0.84651,0.36314,1.67317,0.0042382,0.0042382,0.0042382
584,465.28,0.66229,0.4758,1.27018,0.99379,1,0.995,0.79556,0.85537,0.34672,1.69223,0.0042283,0.0042283,0.0042283
585,465.954,0.66431,0.49168,1.27432,0.99438,1,0.995,0.7858,0.84713,0.33102,1.71052,0.0042184,0.0042184,0.0042184
586,466.679,0.65024,0.46237,1.25448,0.99144,1,0.995,0.79626,0.84569,0.34251,1.67843,0.0042085,0.0042085,0.0042085
587,467.378,0.64735,0.46176,1.2457,0.99174,1,0.995,0.8052,0.86739,0.35967,1.69547,0.0041986,0.0041986,0.0041986
588,468.078,0.6688,0.4624,1.27097,0.98717,0.97754,0.995,0.78127,0.87687,0.38233,1.68841,0.0041887,0.0041887,0.0041887
589,468.777,0.66157,0.43697,1.28484,0.96982,0.97222,0.99001,0.77989,0.86854,0.39472,1.68623,0.0041788,0.0041788,0.0041788
590,469.622,0.69885,0.45314,1.30364,0.98851,0.98126,0.995,0.79103,0.8577,0.37682,1.67556,0.0041689,0.0041689,0.0041689
591,470.299,0.64344,0.41153,1.24836,0.98499,0.98042,0.995,0.78793,0.85312,0.39297,1.66814,0.004159,0.004159,0.004159
592,470.976,0.66964,0.46728,1.22885,0.99132,0.99756,0.995,0.77737,0.83196,0.38082,1.64663,0.0041491,0.0041491,0.0041491
593,471.635,0.6534,0.45881,1.25557,0.99449,1,0.995,0.79445,0.83606,0.36378,1.65162,0.0041392,0.0041392,0.0041392
594,472.314,0.68536,0.46426,1.27554,0.99368,1,0.995,0.79311,0.84621,0.35956,1.69297,0.0041293,0.0041293,0.0041293
595,473.02,0.63553,0.42897,1.25992,0.99293,1,0.995,0.79822,0.84341,0.34753,1.6773,0.0041194,0.0041194,0.0041194
596,473.739,0.6545,0.45115,1.25421,0.99491,1,0.995,0.78558,0.85255,0.36025,1.66883,0.0041095,0.0041095,0.0041095
597,474.716,0.68464,0.47847,1.28395,0.99109,1,0.995,0.78571,0.85788,0.36227,1.6527,0.0040996,0.0040996,0.0040996
598,475.614,0.65576,0.49489,1.2528,0.99446,1,0.995,0.7913,0.87088,0.35067,1.64715,0.0040897,0.0040897,0.0040897
599,476.675,0.645,0.46128,1.23431,0.98531,0.94268,0.99442,0.78617,0.85102,0.38504,1.6586,0.0040798,0.0040798,0.0040798
600,477.837,0.69158,0.45467,1.28438,0.97926,0.91259,0.99177,0.7797,0.84823,0.44085,1.68048,0.0040699,0.0040699,0.0040699
601,479.186,0.64311,0.42522,1.22191,0.98556,0.92389,0.99312,0.79986,0.84524,0.41896,1.65515,0.00406,0.00406,0.00406
602,480.358,0.63972,0.45459,1.20888,0.98909,0.99568,0.995,0.80109,0.838,0.34031,1.64912,0.0040501,0.0040501,0.0040501
603,481.517,0.65636,0.43515,1.27245,0.97836,0.98161,0.995,0.79484,0.82278,0.34975,1.62814,0.0040402,0.0040402,0.0040402
604,482.715,0.65507,0.48256,1.2492,0.96819,0.96784,0.99278,0.79026,0.84418,0.38747,1.65196,0.0040303,0.0040303,0.0040303
605,483.835,0.64168,0.4565,1.2551,0.96681,0.97917,0.99073,0.79375,0.81904,0.3807,1.61265,0.0040204,0.0040204,0.0040204
606,485.122,0.62678,0.43218,1.21836,0.96457,0.97917,0.99382,0.79869,0.81523,0.37349,1.59816,0.0040105,0.0040105,0.0040105
607,486.268,0.68062,0.46212,1.27347,0.99742,0.97276,0.995,0.80339,0.82565,0.36348,1.62014,0.0040006,0.0040006,0.0040006
608,487.393,0.64358,0.45419,1.22007,0.99358,0.9837,0.995,0.80659,0.8197,0.34743,1.62542,0.0039907,0.0039907,0.0039907
609,488.556,0.64981,0.46509,1.26646,0.98315,0.99596,0.995,0.81598,0.80467,0.34545,1.60604,0.0039808,0.0039808,0.0039808
610,489.814,0.62856,0.41861,1.24334,0.98527,0.99732,0.995,0.80608,0.80857,0.34067,1.62523,0.0039709,0.0039709,0.0039709
611,490.956,0.65907,0.44483,1.24133,0.98734,1,0.995,0.80384,0.82193,0.33856,1.65674,0.003961,0.003961,0.003961
612,492.366,0.62968,0.46816,1.20855,0.96764,0.99757,0.995,0.80686,0.82722,0.36054,1.66582,0.0039511,0.0039511,0.0039511
613,493.38,0.6293,0.41538,1.22466,0.97653,1,0.995,0.79967,0.8231,0.34623,1.66666,0.0039412,0.0039412,0.0039412
614,494.456,0.64954,0.44796,1.25775,0.98005,0.99879,0.995,0.80291,0.82367,0.34587,1.65137,0.0039313,0.0039313,0.0039313
615,495.556,0.65202,0.42813,1.24324,0.99356,1,0.995,0.7961,0.81736,0.33515,1.6256,0.0039214,0.0039214,0.0039214
616,496.702,0.63507,0.41813,1.20711,0.97953,1,0.995,0.81624,0.81515,0.34338,1.60039,0.0039115,0.0039115,0.0039115
617,497.846,0.6511,0.42309,1.23627,0.96539,0.99527,0.995,0.80364,0.81955,0.35587,1.60794,0.0039016,0.0039016,0.0039016
618,499.013,0.64515,0.43929,1.2458,0.99385,1,0.995,0.80384,0.82898,0.34357,1.63656,0.0038917,0.0038917,0.0038917
619,499.962,0.64708,0.4542,1.23986,0.99449,1,0.995,0.8106,0.84651,0.35008,1.67507,0.0038818,0.0038818,0.0038818
620,500.669,0.61933,0.43225,1.22384,0.99521,1,0.995,0.79805,0.8525,0.34465,1.69277,0.0038719,0.0038719,0.0038719
621,501.393,0.63804,0.43381,1.21548,0.98987,1,0.995,0.79427,0.85813,0.35315,1.70008,0.003862,0.003862,0.003862
622,502.216,0.66077,0.41945,1.28246,0.98987,0.96495,0.99382,0.78701,0.85878,0.37823,1.7053,0.0038521,0.0038521,0.0038521
623,502.897,0.64307,0.42928,1.24921,0.97512,0.97795,0.99265,0.78799,0.88738,0.39895,1.69168,0.0038422,0.0038422,0.0038422
624,503.595,0.62882,0.42515,1.21443,0.99481,1,0.995,0.78885,0.8641,0.36489,1.66347,0.0038323,0.0038323,0.0038323
625,504.256,0.6724,0.441,1.24452,0.98705,0.98094,0.995,0.79887,0.82327,0.35393,1.61438,0.0038224,0.0038224,0.0038224
626,504.936,0.62721,0.43857,1.22308,0.95957,0.92375,0.991,0.79827,0.82695,0.45067,1.60593,0.0038125,0.0038125,0.0038125
627,505.605,0.63883,0.43367,1.23549,0.96261,0.92605,0.991,0.79938,0.82892,0.43832,1.62385,0.0038026,0.0038026,0.0038026
628,506.278,0.65581,0.45113,1.25798,0.98654,0.99817,0.995,0.80243,0.85609,0.356,1.69488,0.0037927,0.0037927,0.0037927
629,506.934,0.65629,0.42812,1.25028,0.99341,1,0.995,0.77976,0.87731,0.35364,1.72445,0.0037828,0.0037828,0.0037828
630,507.631,0.64716,0.4562,1.21467,0.99302,1,0.995,0.79829,0.85976,0.34727,1.70937,0.0037729,0.0037729,0.0037729
631,508.288,0.63273,0.4204,1.21832,0.99342,1,0.995,0.80094,0.84426,0.33989,1.67158,0.003763,0.003763,0.003763
632,508.968,0.64362,0.45362,1.23452,0.99316,1,0.995,0.80254,0.82757,0.34869,1.62746,0.0037531,0.0037531,0.0037531
633,509.759,0.64356,0.42689,1.21613,0.97422,0.99872,0.9937,0.78977,0.85146,0.37032,1.6395,0.0037432,0.0037432,0.0037432
634,510.436,0.60985,0.44565,1.19786,0.96934,1,0.995,0.79326,0.86359,0.37726,1.65894,0.0037333,0.0037333,0.0037333
635,511.08,0.61525,0.40583,1.20715,0.98795,0.9847,0.995,0.79275,0.86629,0.37016,1.67654,0.0037234,0.0037234,0.0037234
636,511.772,0.61782,0.43892,1.23635,0.99048,0.97669,0.995,0.78599,0.86829,0.37986,1.6629,0.0037135,0.0037135,0.0037135
637,512.418,0.61371,0.41294,1.19381,0.98952,0.95027,0.995,0.78745,0.875,0.38296,1.66106,0.0037036,0.0037036,0.0037036
638,513.107,0.62522,0.44168,1.22121,0.97959,0.98699,0.995,0.79737,0.88184,0.3615,1.71087,0.0036937,0.0036937,0.0036937
639,513.758,0.61852,0.43658,1.19719,0.98409,0.99572,0.995,0.80663,0.87404,0.35519,1.70968,0.0036838,0.0036838,0.0036838
640,514.443,0.61317,0.45513,1.19203,0.9741,0.99952,0.995,0.79998,0.8563,0.34628,1.68173,0.0036739,0.0036739,0.0036739
641,515.102,0.63789,0.44052,1.22126,0.98627,0.9972,0.995,0.80077,0.85112,0.3465,1.67492,0.003664,0.003664,0.003664
642,515.77,0.61822,0.42869,1.2242,0.99562,1,0.995,0.80362,0.8387,0.34087,1.70251,0.0036541,0.0036541,0.0036541
643,516.417,0.62381,0.4284,1.22752,0.99621,1,0.995,0.80383,0.85171,0.3458,1.72803,0.0036442,0.0036442,0.0036442
644,517.111,0.63823,0.42959,1.2439,0.99558,1,0.995,0.80776,0.85355,0.35947,1.74274,0.0036343,0.0036343,0.0036343
645,517.851,0.63284,0.46274,1.24519,0.9928,1,0.995,0.79463,0.84358,0.36217,1.70402,0.0036244,0.0036244,0.0036244
646,518.532,0.65763,0.45106,1.26915,0.99271,1,0.995,0.79423,0.83517,0.36345,1.70169,0.0036145,0.0036145,0.0036145
647,519.179,0.62396,0.42281,1.21934,0.99494,1,0.995,0.80298,0.83213,0.35794,1.69608,0.0036046,0.0036046,0.0036046
648,519.834,0.60803,0.40362,1.19492,0.99341,0.98545,0.995,0.79391,0.84721,0.35374,1.69518,0.0035947,0.0035947,0.0035947
649,520.497,0.64,0.4332,1.25183,0.9886,0.98956,0.995,0.79521,0.84374,0.36422,1.68825,0.0035848,0.0035848,0.0035848
650,521.175,0.62938,0.42738,1.21768,0.97213,0.956,0.99382,0.79564,0.83736,0.38469,1.68319,0.0035749,0.0035749,0.0035749
651,521.809,0.58743,0.38358,1.18387,0.9454,0.99538,0.995,0.78668,0.84512,0.38129,1.6941,0.003565,0.003565,0.003565
652,522.473,0.65018,0.46337,1.26887,0.99497,0.94882,0.995,0.7991,0.83048,0.38731,1.68953,0.0035551,0.0035551,0.0035551
653,523.126,0.6184,0.44843,1.22419,0.95786,0.99588,0.995,0.79477,0.85219,0.38926,1.73886,0.0035452,0.0035452,0.0035452
654,523.75,0.62339,0.42902,1.22868,0.98838,0.92856,0.995,0.79228,0.87869,0.40882,1.77539,0.0035353,0.0035353,0.0035353
655,524.396,0.62262,0.40481,1.2239,0.8958,0.95066,0.98031,0.77173,0.88653,0.49804,1.76867,0.0035254,0.0035254,0.0035254
656,525.099,0.60727,0.39603,1.20481,0.95496,0.94792,0.98508,0.79547,0.87564,0.45394,1.76359,0.0035155,0.0035155,0.0035155
657,525.9,0.61146,0.42936,1.21525,0.98338,0.98234,0.995,0.79745,0.85584,0.36366,1.72069,0.0035056,0.0035056,0.0035056
658,526.577,0.63873,0.46764,1.22939,0.98989,0.99374,0.995,0.79309,0.84331,0.3546,1.67371,0.0034957,0.0034957,0.0034957
659,527.23,0.62341,0.4263,1.22815,0.99328,1,0.995,0.7918,0.83827,0.34709,1.66455,0.0034858,0.0034858,0.0034858
660,527.907,0.5743,0.41507,1.1955,0.99203,1,0.995,0.79156,0.83133,0.35392,1.66462,0.0034759,0.0034759,0.0034759
661,528.555,0.60273,0.43436,1.20027,0.98294,1,0.995,0.80779,0.82754,0.3607,1.67687,0.003466,0.003466,0.003466
662,529.238,0.6468,0.45014,1.24295,0.97211,0.99447,0.995,0.80828,0.83766,0.35507,1.67269,0.0034561,0.0034561,0.0034561
663,529.927,0.6386,0.41869,1.20802,0.97816,0.96651,0.99382,0.80859,0.83074,0.36721,1.64668,0.0034462,0.0034462,0.0034462
664,530.596,0.64668,0.42509,1.24707,0.96153,0.97917,0.99382,0.81418,0.80289,0.35563,1.61912,0.0034363,0.0034363,0.0034363
665,531.25,0.6407,0.43261,1.22627,0.94462,0.99158,0.99382,0.82155,0.81232,0.39753,1.59232,0.0034264,0.0034264,0.0034264
666,531.922,0.5969,0.41977,1.16223,0.95076,0.96848,0.99073,0.81779,0.80809,0.3782,1.583,0.0034165,0.0034165,0.0034165
667,532.582,0.58531,0.4174,1.18322,0.9677,0.96901,0.99278,0.8079,0.81814,0.3757,1.60692,0.0034066,0.0034066,0.0034066
668,533.247,0.61569,0.44601,1.20731,0.96281,0.97988,0.99295,0.79843,0.83533,0.3839,1.65129,0.0033967,0.0033967,0.0033967
669,533.98,0.5727,0.41107,1.19752,0.94676,0.97917,0.98774,0.78803,0.83223,0.40947,1.66318,0.0033868,0.0033868,0.0033868
670,534.646,0.61325,0.41536,1.22312,0.93942,0.96039,0.97655,0.77262,0.83933,0.42553,1.70354,0.0033769,0.0033769,0.0033769
671,535.326,0.58506,0.39063,1.18998,0.94191,0.97726,0.98741,0.79629,0.83831,0.39287,1.70962,0.003367,0.003367,0.003367
672,536.044,0.60778,0.41708,1.19419,0.97369,0.97963,0.995,0.79625,0.84378,0.36732,1.71098,0.0033571,0.0033571,0.0033571
673,536.752,0.57891,0.4055,1.18269,0.97725,0.99332,0.995,0.79612,0.84708,0.35816,1.71388,0.0033472,0.0033472,0.0033472
674,537.484,0.64263,0.41484,1.24019,0.99141,1,0.995,0.79377,0.86311,0.35205,1.73395,0.0033373,0.0033373,0.0033373
675,538.217,0.57456,0.3878,1.17512,0.99421,1,0.995,0.79898,0.86243,0.35041,1.7318,0.0033274,0.0033274,0.0033274
676,538.891,0.61186,0.42267,1.20479,0.9688,0.9979,0.995,0.80153,0.84515,0.34495,1.69968,0.0033175,0.0033175,0.0033175
677,539.591,0.63884,0.42724,1.22832,0.97723,0.97465,0.99265,0.80624,0.84224,0.36063,1.69772,0.0033076,0.0033076,0.0033076
678,540.304,0.57951,0.39476,1.18293,0.95618,0.99716,0.995,0.80229,0.85851,0.36035,1.72468,0.0032977,0.0032977,0.0032977
679,541.028,0.60504,0.43392,1.20689,0.98995,0.97553,0.995,0.7987,0.844,0.34902,1.7111,0.0032878,0.0032878,0.0032878
680,541.896,0.59807,0.39954,1.20666,0.98259,0.98322,0.995,0.8109,0.81643,0.34747,1.67201,0.0032779,0.0032779,0.0032779
681,542.635,0.58906,0.41272,1.17718,0.95592,1,0.99194,0.80622,0.80933,0.35291,1.65618,0.003268,0.003268,0.003268
682,543.356,0.59229,0.4217,1.17432,0.97756,0.97917,0.98136,0.79169,0.81207,0.35879,1.64854,0.0032581,0.0032581,0.0032581
683,544.061,0.61988,0.41285,1.19822,0.97967,0.97917,0.98078,0.80424,0.79599,0.35302,1.62434,0.0032482,0.0032482,0.0032482
684,544.799,0.60639,0.43127,1.18721,0.97766,0.99985,0.99442,0.8173,0.7901,0.33918,1.61684,0.0032383,0.0032383,0.0032383
685,545.49,0.57779,0.39974,1.19009,0.97951,1,0.995,0.80856,0.80769,0.33182,1.64293,0.0032284,0.0032284,0.0032284
686,546.173,0.61746,0.40587,1.22999,0.97464,1,0.995,0.8055,0.82555,0.33043,1.6654,0.0032185,0.0032185,0.0032185
687,546.878,0.59435,0.40427,1.18291,0.9811,0.97728,0.995,0.79717,0.83563,0.33179,1.68107,0.0032086,0.0032086,0.0032086
688,547.766,0.60373,0.4308,1.1941,0.96431,0.97917,0.99177,0.79017,0.82839,0.37595,1.66388,0.0031987,0.0031987,0.0031987
689,548.689,0.6403,0.41687,1.22176,0.96661,0.97683,0.98383,0.79499,0.83203,0.3845,1.65318,0.0031888,0.0031888,0.0031888
690,549.89,0.61133,0.41421,1.18668,0.96948,0.97917,0.97797,0.76748,0.88476,0.38809,1.73484,0.0031789,0.0031789,0.0031789
691,550.983,0.63637,0.45163,1.20121,0.96846,0.97917,0.97729,0.76231,0.8988,0.40615,1.73877,0.003169,0.003169,0.003169
692,552.129,0.59745,0.40213,1.20934,0.96378,0.9629,0.9869,0.77033,0.91123,0.42284,1.75449,0.0031591,0.0031591,0.0031591
693,553.16,0.58651,0.37252,1.18181,0.96898,0.97917,0.98637,0.76995,0.89507,0.41063,1.75035,0.0031492,0.0031492,0.0031492
694,554.343,0.59973,0.39445,1.15912,0.9855,0.97917,0.99382,0.78174,0.86772,0.38744,1.70963,0.0031393,0.0031393,0.0031393
695,555.564,0.59605,0.42534,1.20492,0.98782,0.96655,0.995,0.8032,0.83476,0.38023,1.65302,0.0031294,0.0031294,0.0031294
696,556.776,0.57699,0.42027,1.15067,0.96792,0.97986,0.995,0.80099,0.82532,0.38478,1.62511,0.0031195,0.0031195,0.0031195
697,557.9,0.61405,0.4029,1.2211,0.96902,0.97917,0.99184,0.79943,0.82627,0.38698,1.63201,0.0031096,0.0031096,0.0031096
698,559.175,0.61104,0.4324,1.23488,0.96501,0.95165,0.99184,0.79516,0.83896,0.39593,1.66897,0.0030997,0.0030997,0.0030997
699,560.39,0.6327,0.44773,1.24411,0.97147,0.94802,0.99184,0.79022,0.8508,0.39866,1.6994,0.0030898,0.0030898,0.0030898
700,561.503,0.60285,0.44053,1.19885,0.9459,0.96619,0.99024,0.78219,0.86716,0.40181,1.72665,0.0030799,0.0030799,0.0030799
701,562.682,0.6105,0.4246,1.19261,0.94372,0.9593,0.98774,0.77922,0.86245,0.41199,1.70914,0.00307,0.00307,0.00307
702,564.059,0.59983,0.40802,1.19384,0.9406,0.9775,0.98948,0.80022,0.82421,0.4006,1.6829,0.0030601,0.0030601,0.0030601
703,565.201,0.57256,0.42747,1.18358,0.9437,0.98058,0.99265,0.80281,0.81903,0.38161,1.69293,0.0030502,0.0030502,0.0030502
704,566.324,0.60096,0.43414,1.21333,0.99285,0.98766,0.995,0.80694,0.82888,0.34313,1.69906,0.0030403,0.0030403,0.0030403
705,567.274,0.60007,0.4047,1.19771,0.98602,0.99553,0.995,0.80379,0.83727,0.3379,1.69998,0.0030304,0.0030304,0.0030304
706,568.306,0.59577,0.41971,1.18227,0.9851,1,0.995,0.81067,0.8415,0.34362,1.70992,0.0030205,0.0030205,0.0030205
707,569.433,0.56493,0.38928,1.17083,0.99239,1,0.995,0.81431,0.82435,0.33164,1.68699,0.0030106,0.0030106,0.0030106
